Date,Open,High,Low,Close,Volume,AdjustedClose
2024-12-17,4250.0,4290.0,4150.0,4150.0,327919000,3796.327880859375
2024-12-18,4170.0,4210.0,4130.0,4150.0,205055500,3796.327880859375
2024-12-19,4090.0,4110.0,4050.0,4090.0,381986300,3741.441162109375
2024-12-20,4070.0,4120.0,4050.0,4060.0,252689600,3713.997802734375
2024-12-23,4130.0,4210.0,4110.0,4210.0,167689800,3851.214599609375
2024-12-24,4220.0,4250.0,4170.0,4200.0,199536100,3842.06689453125
2024-12-27,4100.0,4120.0,4080.0,4100.0,143104400,3875.147216796875
2024-12-30,4080.0,4120.0,4070.0,4080.0,153934700,3856.244140625
2025-01-02,4100.0,4220.0,4090.0,4210.0,181361700,3979.11474609375
2025-01-03,4220.0,4240.0,4150.0,4150.0,134632300,3922.4052734375
2025-01-06,4180.0,4180.0,4100.0,4100.0,153048700,3875.147216796875
2025-01-07,4080.0,4090.0,4030.0,4030.0,171997400,3808.986328125
2025-01-08,4030.0,4100.0,4030.0,4080.0,133655700,3856.244140625
2025-01-09,4070.0,4100.0,4030.0,4030.0,99300400,3808.986328125
2025-01-10,4030.0,4060.0,4010.0,4010.0,132774300,3790.0830078125
2025-01-13,3990.0,3990.0,3850.0,3850.0,413408100,3638.85791015625
2025-01-14,3820.0,3920.0,3800.0,3800.0,293621700,3591.599853515625
2025-01-15,3840.0,4090.0,3840.0,4090.0,407813500,3865.69580078125
2025-01-16,4210.0,4240.0,4130.0,4160.0,349387500,3931.856689453125
2025-01-17,4150.0,4190.0,4080.0,4090.0,268758600,3865.69580078125
2025-01-20,4130.0,4220.0,4130.0,4220.0,167348600,3988.566162109375
2025-01-21,4270.0,4380.0,4250.0,4260.0,345223800,4026.37255859375
2025-01-22,4310.0,4320.0,4230.0,4260.0,193218900,4026.37255859375
2025-01-23,4260.0,4340.0,4260.0,4300.0,216018100,4064.178955078125
2025-01-24,4350.0,4350.0,4190.0,4190.0,276421900,3960.21142578125
2025-01-30,4130.0,4170.0,4090.0,4120.0,220222400,3894.050537109375
2025-01-31,4170.0,4280.0,4150.0,4220.0,192622700,3988.566162109375
2025-02-03,4200.0,4270.0,4150.0,4250.0,220285800,4016.9208984375
2025-02-04,4260.0,4300.0,4200.0,4260.0,231917500,4026.37255859375
2025-02-05,4250.0,4250.0,4140.0,4140.0,209834400,3912.95361328125
2025-02-06,4120.0,4160.0,3940.0,3970.0,378545500,3752.27685546875
2025-02-07,3970.0,4030.0,3940.0,4030.0,259636200,3808.986328125
2025-02-10,4000.0,4050.0,3950.0,3970.0,201999400,3752.27685546875
2025-02-11,3970.0,4040.0,3900.0,4010.0,276382800,3790.0830078125
2025-02-12,3960.0,4060.0,3950.0,4030.0,362571900,3808.986328125
2025-02-13,4000.0,4030.0,3960.0,3990.0,341640600,3771.179931640625
2025-02-14,4000.0,4010.0,3850.0,3860.0,524909600,3648.309326171875
2025-02-17,3870.0,4030.0,3870.0,4030.0,265737100,3808.986328125
2025-02-18,4030.0,4180.0,4030.0,4150.0,374350700,3922.4052734375
2025-02-19,4160.0,4180.0,4010.0,4020.0,348358600,3799.53466796875
2025-02-20,3970.0,4020.0,3910.0,3910.0,312753300,3695.5673828125
2025-02-21,3910.0,3930.0,3870.0,3890.0,205268800,3676.6640625
2025-02-24,3900.0,3940.0,3870.0,3920.0,138610800,3705.018798828125
2025-02-25,3880.0,3920.0,3800.0,3800.0,404555100,3591.599853515625
2025-02-26,3800.0,3860.0,3760.0,3820.0,242834100,3610.503173828125
2025-02-27,3790.0,3800.0,3610.0,3630.0,410928000,3430.923095703125
2025-02-28,3500.0,3540.0,3360.0,3360.0,1000597600,3175.73046875
2025-03-03,3520.0,3740.0,3470.0,3670.0,744626800,3468.7294921875
2025-03-04,3680.0,3720.0,3600.0,3670.0,338434700,3468.7294921875
2025-03-05,3710.0,3900.0,3710.0,3840.0,441151000,3629.40625
2025-03-06,3870.0,3990.0,3870.0,3950.0,434485100,3733.37353515625
2025-03-07,3930.0,3930.0,3810.0,3810.0,243793600,3601.051513671875
2025-03-10,3790.0,3810.0,3730.0,3760.0,232192200,3553.793701171875
2025-03-11,3700.0,3790.0,3660.0,3790.0,273961800,3582.1484375
2025-03-12,3810.0,3920.0,3810.0,3890.0,271631200,3676.6640625
2025-03-13,3960.0,3970.0,3800.0,3800.0,209225700,3591.599853515625
2025-03-14,3750.0,3840.0,3750.0,3750.0,156131900,3544.342041015625
2025-03-17,3780.0,3840.0,3730.0,3830.0,162467700,3619.95458984375
2025-03-18,3840.0,3860.0,3500.0,3680.0,416894600,3478.180908203125
2025-03-19,3710.0,3780.0,3680.0,3710.0,352217700,3506.53564453125
2025-03-20,3730.0,3760.0,3640.0,3660.0,313033000,3459.27783203125
2025-03-21,3600.0,3700.0,3550.0,3700.0,627645600,3497.084228515625
2025-03-24,3650.0,3740.0,3520.0,3610.0,342883200,3412.02001953125
2025-03-25,3660.0,3840.0,3660.0,3800.0,331285900,3591.599853515625
2025-03-26,3870.0,4020.0,3860.0,4000.0,540888800,3780.631591796875
2025-03-27,4000.0,4050.0,3930.0,4050.0,322553200,3827.889404296875
2025-04-08,3460.0,3750.0,3450.0,3640.0,734807100,3440.374755859375
2025-04-09,3610.0,3710.0,3600.0,3630.0,366649900,3430.923095703125
2025-04-10,3920.0,3930.0,3770.0,3800.0,417562900,3591.599853515625
2025-04-11,3600.0,3650.0,3590.0,3630.0,301200600,3630.0
2025-04-14,3630.0,3690.0,3620.0,3690.0,169458300,3690.0
2025-04-15,3730.0,3780.0,3680.0,3690.0,254224400,3690.0
2025-04-16,3690.0,3700.0,3600.0,3650.0,233772400,3650.0
2025-04-17,3670.0,3670.0,3610.0,3640.0,121059300,3640.0
2025-04-21,3620.0,3660.0,3570.0,3620.0,107470200,3620.0
2025-04-22,3600.0,3650.0,3600.0,3630.0,147116900,3630.0
2025-04-23,3660.0,3790.0,3640.0,3760.0,432999900,3760.0
2025-04-24,3790.0,3840.0,3720.0,3730.0,272537300,3730.0
2025-04-25,3770.0,3790.0,3730.0,3740.0,136517100,3740.0
2025-04-28,3790.0,3850.0,3780.0,3840.0,212945800,3840.0
2025-04-29,3860.0,3870.0,3820.0,3850.0,160631400,3850.0
2025-04-30,3810.0,3850.0,3770.0,3850.0,226832200,3850.0
2025-05-02,3920.0,3920.0,3850.0,3880.0,205628100,3880.0
2025-05-05,3900.0,3920.0,3860.0,3860.0,196917100,3860.0
2025-05-06,3840.0,3900.0,3840.0,3880.0,111333800,3880.0
2025-05-07,3900.0,3910.0,3870.0,3910.0,119763100,3910.0
2025-05-08,3910.0,3960.0,3780.0,3790.0,224121900,3790.0
2025-05-09,3810.0,3840.0,3760.0,3840.0,147638100,3840.0
2025-05-14,4000.0,4090.0,3960.0,4090.0,461642400,4090.0
2025-05-15,4140.0,4310.0,4130.0,4270.0,537151700,4270.0
2025-05-16,4310.0,4330.0,4160.0,4250.0,289337600,4250.0
2025-05-19,4230.0,4260.0,4200.0,4230.0,145935500,4230.0
2025-05-20,4230.0,4280.0,4170.0,4210.0,209576900,4210.0
2025-05-21,4210.0,4310.0,4210.0,4260.0,256020200,4260.0
2025-05-22,4280.0,4310.0,4240.0,4300.0,208291800,4300.0
2025-05-23,4350.0,4370.0,4330.0,4350.0,108182800,4350.0
